	HGNC_ID	Gene_symbol	Gene synonym	Ensembl	Protein class	Disease involvement	Source	Source_Date	Download_Date
15577	HGNC:11028	SLC4A2	AE2, BND3L, EPB3L1, HKB3, NBND3	ENSG00000164889	Predicted intracellular proteins, Predicted membrane proteins, Transporters		HPA	20210914	20210914
15578	HGNC:11029	SLC4A3	AE3, SLC2C	ENSG00000114923	Predicted intracellular proteins, Predicted membrane proteins, Transporters		HPA	20210914	20210914
15579	HGNC:11030	SLC4A4	hhNMC, HNBC1, NBC1, NBC2, pNBC, SLC4A5	ENSG00000080493	Disease related genes, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins, Transporters	Disease mutation, Retinitis pigmentosa	HPA	20210914	20210914
15580	HGNC:18168	SLC4A5	NBC4	ENSG00000188687	Cancer-related genes, Predicted intracellular proteins, Predicted membrane proteins	Cancer-related genes	HPA	20210914	20210914
15581	HGNC:11033	SLC4A7	NBC3, SBC2, SLC4A6	ENSG00000033867	Predicted membrane proteins, Transporters		HPA	20210914	20210914
15582	HGNC:11034	SLC4A8	NBC3	ENSG00000050438	Predicted membrane proteins		HPA	20210914	20210914
15583	HGNC:11035	SLC4A9	AE4	ENSG00000113073	Plasma proteins, Predicted membrane proteins, Transporters		HPA	20210914	20210914
15584	HGNC:30657	SLC50A1	HsSWEET1, RAG1AP1, RP11-540D14.5, RZPDo834D038D, SCP, slv, SWEET1	ENSG00000169241	Predicted membrane proteins, Transporters		HPA	20210914	20210914
15585	HGNC:29955	SLC51A	OSTalpha	ENSG00000163959	Predicted intracellular proteins, Predicted membrane proteins, Transporters		HPA	20210914	20210914
15586	HGNC:29956	SLC51B	OSTbeta	ENSG00000186198	Predicted membrane proteins, Transporters		HPA	20210914	20210914
15587	HGNC:30225	SLC52A1	FLJ10060, GPCR42, GPR172B, hRFT1, PAR2, RFVT1	ENSG00000132517	Disease related genes, Predicted membrane proteins		HPA	20210914	20210914
15588	HGNC:30224	SLC52A2	D15Ertd747e, FLJ11856, GPCR41, GPR172A, hRFT3, PAR1, RFVT2	ENSG00000185803	Disease related genes, FDA approved drug targets, Predicted intracellular proteins, Predicted membrane proteins, Transporters	Deafness, Disease mutation, FDA approved drug targets	HPA	20210914	20210914
15589	HGNC:16187	SLC52A3	bA371L19.1, C20orf54, hRFT2, RFVT3	ENSG00000101276	Disease related genes, Plasma proteins, Potential drug targets, Predicted membrane proteins, Transporters	Deafness, Disease mutation	HPA	20210914	20210914
15590	HGNC:11036	SLC5A1	D22S675, NAGT, SGLT1	ENSG00000100170	Disease related genes, Plasma proteins, Potential drug targets, Predicted membrane proteins, Transporters	Disease mutation	HPA	20210914	20210914
15591	HGNC:23155	SLC5A10	SGLT5	ENSG00000154025	Predicted membrane proteins, Transporters		HPA	20210914	20210914
15592	HGNC:23091	SLC5A11	KST1, SGLT6, SMIT2	ENSG00000158865	Predicted membrane proteins		HPA	20210914	20210914
15593	HGNC:28750	SLC5A12	MGC52019, SMCT2	ENSG00000148942	Predicted membrane proteins, Transporters		HPA	20210914	20210914
15594	HGNC:11037	SLC5A2	SGLT2	ENSG00000140675	Disease related genes, FDA approved drug targets, Predicted membrane proteins, Transporters	Disease mutation, FDA approved drug targets	HPA	20210914	20210914
15595	HGNC:11038	SLC5A3	SMIT, SMIT1	ENSG00000198743	Predicted membrane proteins, Transporters		HPA	20210914	20210914
15596	HGNC:11039	SLC5A4	DJ90G24.4, SAAT1, SGLT3	ENSG00000100191	Predicted membrane proteins, Transporters		HPA	20210914	20210914
15597	HGNC:11040	SLC5A5	NIS	ENSG00000105641	Disease related genes, Plasma proteins, Potential drug targets, Predicted membrane proteins, Transporters	Congenital hypothyroidism, Disease mutation	HPA	20210914	20210914
15598	HGNC:11041	SLC5A6	SMVT	ENSG00000138074	Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins, Transporters		HPA	20210914	20210914
15599	HGNC:14025	SLC5A7	CHT1, hCHT	ENSG00000115665	Disease related genes, Potential drug targets, Predicted membrane proteins, Transporters	Congenital myasthenic syndrome, Disease mutation, Neurodegeneration, Neuropathy	HPA	20210914	20210914
15600	HGNC:19119	SLC5A8	AIT	ENSG00000256870	Predicted membrane proteins	Tumor suppressor	HPA	20210914	20210914
15601	HGNC:22146	SLC5A9	SGLT4	ENSG00000117834	Predicted membrane proteins, Transporters		HPA	20210914	20210914
15602	HGNC:11042	SLC6A1	GABATHG, GABATR, GAT1	ENSG00000157103	Disease related genes, FDA approved drug targets, Predicted membrane proteins, Transporters	Disease mutation, Epilepsy, FDA approved drug targets	HPA	20210914	20210914
15603	HGNC:11044	SLC6A11	GAT3	ENSG00000132164	Predicted membrane proteins, Transporters		HPA	20210914	20210914
15604	HGNC:11045	SLC6A12	BGT-1	ENSG00000111181	Predicted intracellular proteins, Predicted membrane proteins, Transporters		HPA	20210914	20210914
15605	HGNC:11046	SLC6A13	GAT2	ENSG00000010379	Predicted membrane proteins, Transporters		HPA	20210914	20210914
15606	HGNC:11047	SLC6A14		ENSG00000268104	Disease related genes, Potential drug targets, Predicted membrane proteins, Transporters	Obesity	HPA	20210914	20210914
15607	HGNC:13621	SLC6A15	FLJ10316, hv7-3, NTT73, SBAT1, V7-3	ENSG00000072041	Predicted intracellular proteins, Predicted membrane proteins, Transporters		HPA	20210914	20210914
15608	HGNC:13622	SLC6A16	NTT5	ENSG00000063127	Predicted intracellular proteins, Predicted membrane proteins, Transporters		HPA	20210914	20210914
15609	HGNC:31399	SLC6A17		ENSG00000197106	Disease related genes, Potential drug targets, Predicted membrane proteins, Transporters	Disease mutation, Mental retardation	HPA	20210914	20210914
15610	HGNC:26441	SLC6A18	FLJ31236, Xtrp2	ENSG00000164363	Disease related genes, Potential drug targets, Predicted membrane proteins, Transporters		HPA	20210914	20210914
15611	HGNC:27960	SLC6A19		ENSG00000174358	Disease related genes, Potential drug targets, Predicted membrane proteins, Transporters	Disease mutation	HPA	20210914	20210914
15612	HGNC:11048	SLC6A2	NAT1, NET, NET1, SLC6A5	ENSG00000103546	Disease related genes, FDA approved drug targets, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins, Transporters	Disease mutation, FDA approved drug targets	HPA	20210914	20210914
15613	HGNC:30927	SLC6A20	XT3, Xtrp3	ENSG00000163817	Disease related genes, Potential drug targets, Predicted membrane proteins, Transporters		HPA	20210914	20210914
15614	HGNC:11049	SLC6A3	DAT, DAT1	ENSG00000142319	Disease related genes, FDA approved drug targets, Predicted membrane proteins, Transporters	Disease mutation, Dystonia, FDA approved drug targets, Neurodegeneration, Parkinsonism	HPA	20210914	20210914
15615	HGNC:11050	SLC6A4	5-HTT, HTT, OCD1, SERT1	ENSG00000108576	FDA approved drug targets, Predicted membrane proteins, Transporters	FDA approved drug targets	HPA	20210914	20210914
15616	HGNC:11051	SLC6A5	GLYT2, NET1	ENSG00000165970	Disease related genes, Plasma proteins, Potential drug targets, Predicted membrane proteins, Transporters	Disease mutation	HPA	20210914	20210914
15617	HGNC:11052	SLC6A6	TAUT	ENSG00000131389	Predicted membrane proteins, Transporters	Disease mutation	HPA	20210914	20210914
15618	HGNC:11054	SLC6A7	PROT	ENSG00000011083	Predicted membrane proteins, Transporters		HPA	20210914	20210914
15619	HGNC:11055	SLC6A8	CRTR, CT1	ENSG00000130821	Disease related genes, FDA approved drug targets, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins, Transporters	Disease mutation, FDA approved drug targets, Mental retardation	HPA	20210914	20210914
15620	HGNC:11056	SLC6A9	GLYT1	ENSG00000196517	Disease related genes, Plasma proteins, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins, Transporters	Disease mutation	HPA	20210914	20210914
15621	HGNC:11057	SLC7A1	ATRC1, CAT-1, ERR, HCAT1, REC1L	ENSG00000139514	Predicted membrane proteins, Transporters		HPA	20210914	20210914
15622	HGNC:11058	SLC7A10	asc-1	ENSG00000130876	Predicted membrane proteins, Transporters		HPA	20210914	20210914
15623	HGNC:11059	SLC7A11	xCT	ENSG00000151012	FDA approved drug targets, Plasma proteins, Predicted membrane proteins, Transporters	FDA approved drug targets	HPA	20210914	20210914
15624	HGNC:23092	SLC7A13	AGT-1, XAT2	ENSG00000164893	Predicted membrane proteins, Transporters		HPA	20210914	20210914
15625	HGNC:29326	SLC7A14	KIAA1613, PPP1R142	ENSG00000013293	Disease related genes, Potential drug targets, Predicted membrane proteins, Transporters	Retinitis pigmentosa	HPA	20210914	20210914
15626	HGNC:11060	SLC7A2	ATRC2, CAT-2, HCAT2	ENSG00000003989	Predicted membrane proteins, Transporters		HPA	20210914	20210914
15627	HGNC:11061	SLC7A3	ATRC3, CAT-3, FLJ14541	ENSG00000165349	FDA approved drug targets, Predicted membrane proteins, Transporters	FDA approved drug targets	HPA	20210914	20210914
15628	HGNC:11062	SLC7A4	CAT-4, HCAT3, VH	ENSG00000099960	Predicted intracellular proteins, Predicted membrane proteins, Transporters		HPA	20210914	20210914
15629	HGNC:11063	SLC7A5	CD98, D16S469E, E16, LAT1, MPE16	ENSG00000103257	Predicted membrane proteins, Transporters		HPA	20210914	20210914
15630	HGNC:11064	SLC7A6	KIAA0245, LAT-2, LAT3, y+LAT-2	ENSG00000103064	Predicted intracellular proteins, Predicted membrane proteins, Transporters		HPA	20210914	20210914
15631	HGNC:25807	SLC7A6OS	FLJ13291	ENSG00000103061	Predicted intracellular proteins		HPA	20210914	20210914
15632	HGNC:11065	SLC7A7	LPI, y+LAT-1	ENSG00000155465	Disease related genes, FDA approved drug targets, Predicted intracellular proteins, Predicted membrane proteins, Transporters	Disease mutation, FDA approved drug targets	HPA	20210914	20210914
15633	HGNC:11066	SLC7A8	LAT2, LPI-PC1	ENSG00000092068	Predicted membrane proteins, Transporters		HPA	20210914	20210914
15634	HGNC:11067	SLC7A9	CSNU3	ENSG00000021488	Disease related genes, Potential drug targets, Predicted membrane proteins, Transporters	Cystinuria, Disease mutation	HPA	20210914	20210914
15635	HGNC:11068	SLC8A1	NCX1	ENSG00000183023	FDA approved drug targets, Predicted intracellular proteins, Predicted membrane proteins, Transporters	FDA approved drug targets	HPA	20210914	20210914
15636	HGNC:11069	SLC8A2	KIAA1087, NCX2	ENSG00000118160	Plasma proteins, Predicted membrane proteins, Transporters		HPA	20210914	20210914
15637	HGNC:11070	SLC8A3	NCX3	ENSG00000100678	Predicted membrane proteins, Transporters		HPA	20210914	20210914
15638	HGNC:26175	SLC8B1	FLJ22233, NCKX6, NCLX, SLC24A6	ENSG00000089060	Predicted intracellular proteins, Predicted membrane proteins, Transporters		HPA	20210914	20210914
15639	HGNC:11071	SLC9A1	APNH, NHE1, PPP1R143	ENSG00000090020	Disease related genes, Potential drug targets, Predicted membrane proteins, Transporters	Deafness, Disease mutation, Neurodegeneration	HPA	20210914	20210914
15640	HGNC:11072	SLC9A2	NHE2	ENSG00000115616	Plasma proteins, Predicted membrane proteins, Transporters		HPA	20210914	20210914
15641	HGNC:11073	SLC9A3	NHE3	ENSG00000066230	Disease related genes, Potential drug targets, Predicted membrane proteins, Transporters	Disease mutation	HPA	20210914	20210914
15642	HGNC:11075	SLC9A3R1	EBP50, NHERF, NHERF1	ENSG00000109062	Disease related genes, Plasma proteins, Potential drug targets, Predicted intracellular proteins, Transporters	Disease mutation	HPA	20210914	20210914
15643	HGNC:11076	SLC9A3R2	E3KARP, NHERF-2, SIP-1, TKA-1	ENSG00000065054	Predicted intracellular proteins, Transporters		HPA	20210914	20210914
15644	HGNC:11077	SLC9A4	NHE4	ENSG00000180251	Predicted membrane proteins, Transporters		HPA	20210914	20210914
15645	HGNC:11078	SLC9A5	NHE5	ENSG00000135740	Predicted intracellular proteins, Predicted membrane proteins, Transporters		HPA	20210914	20210914
15646	HGNC:11079	SLC9A6	KIAA0267, NHE6	ENSG00000198689	Disease related genes, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins, Transporters	Disease mutation, Epilepsy, Mental retardation	HPA	20210914	20210914
15647	HGNC:17123	SLC9A7	NHE7	ENSG00000065923	Plasma proteins, Predicted membrane proteins, Transporters	Disease mutation, Mental retardation	HPA	20210914	20210914
15648	HGNC:20728	SLC9A8	KIAA0939, NHE8	ENSG00000197818	Plasma proteins, Predicted membrane proteins, Transporters		HPA	20210914	20210914
15649	HGNC:20653	SLC9A9	FLJ35613, NHE9	ENSG00000181804	Disease related genes, Potential drug targets, Predicted membrane proteins, Transporters	Autism, Autism spectrum disorder	HPA	20210914	20210914
15650	HGNC:24244	SLC9B1	NHA1, NHEDC1	ENSG00000164037	Predicted intracellular proteins, Predicted membrane proteins, Transporters		HPA	20210914	20210914
15651	HGNC:25143	SLC9B2	FLJ23984, NHA2, NHEDC2	ENSG00000164038	Predicted membrane proteins, Transporters		HPA	20210914	20210914
15652	HGNC:31401	SLC9C1	NHE, SLC9A10	ENSG00000172139	Predicted membrane proteins, Transporters		HPA	20210914	20210914
15653	HGNC:28664	SLC9C2	MGC43026, SLC9A11	ENSG00000162753	Predicted membrane proteins, Transporters		HPA	20210914	20210914
15654	HGNC:10956	SLCO1A2	OATP, OATP-A, OATP1A2, SLC21A3	ENSG00000084453	Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins, Transporters		HPA	20210914	20210914
15655	HGNC:10959	SLCO1B1	LST-1, OATP-C, OATP1B1, SLC21A6	ENSG00000134538	Disease related genes, Plasma proteins, Potential drug targets, Predicted membrane proteins, Transporters		HPA	20210914	20210914
15656	HGNC:10961	SLCO1B3	OATP1B3, OATP8, SLC21A8	ENSG00000111700	Disease related genes, Potential drug targets, Predicted membrane proteins, Transporters		HPA	20210914	20210914
15657	HGNC:32934	SLCO1B7	LST3, SLC21A21	ENSG00000205754	Predicted membrane proteins, Transporters		HPA	20210914	20210914
15658	HGNC:13819	SLCO1C1	OATP-F, OATP1, OATP1C1, SLC21A14	ENSG00000139155	Predicted membrane proteins, Transporters		HPA	20210914	20210914
15659	HGNC:10955	SLCO2A1	MATR1, OATP2A1, PGT, SLC21A2	ENSG00000174640	Disease related genes, Potential drug targets, Predicted membrane proteins, Transporters	Disease mutation	HPA	20210914	20210914
15660	HGNC:10962	SLCO2B1	OATP-B, OATP2B1, SLC21A9	ENSG00000137491	FDA approved drug targets, Predicted intracellular proteins, Predicted membrane proteins, Transporters	FDA approved drug targets	HPA	20210914	20210914
15661	HGNC:10952	SLCO3A1	OATP-D, OATP3A1, SLC21A11	ENSG00000176463	Plasma proteins, Predicted membrane proteins, Transporters		HPA	20210914	20210914
15662	HGNC:10953	SLCO4A1	OATP-E, OATP4A1, SLC21A12	ENSG00000101187	Predicted membrane proteins, Transporters		HPA	20210914	20210914
15663	HGNC:23612	SLCO4C1	OATP-H, OATP4C1, OATPX, SLC21A20	ENSG00000173930	Predicted membrane proteins, Transporters		HPA	20210914	20210914
15664	HGNC:19046	SLCO5A1	OATP-J, OATP5A1, OATPRP4, SLC21A15	ENSG00000137571	Predicted membrane proteins, Transporters		HPA	20210914	20210914
15665	HGNC:23613	SLCO6A1	CT48, MGC26949, OATP6A1, OATPY	ENSG00000205359	Predicted intracellular proteins, Predicted membrane proteins, Transporters		HPA	20210914	20210914
15666	HGNC:25408	SLF1	ANKRD32, BRCTD1, BRCTx, DKFZp564C0469, DKFZp761C121	ENSG00000133302	Predicted intracellular proteins, Predicted membrane proteins		HPA	20210914	20210914
15667	HGNC:17814	SLF2	C10orf6, FAM178A, FLJ10512, FLJ25012	ENSG00000119906	Predicted intracellular proteins, Predicted membrane proteins		HPA	20210914	20210914
15668	HGNC:26633	SLFN11	FLJ34922	ENSG00000172716	Predicted intracellular proteins		HPA	20210914	20210914
15669	HGNC:25500	SLFN12	FLJ10260	ENSG00000172123	Predicted intracellular proteins		HPA	20210914	20210914
15670	HGNC:33920	SLFN12L		ENSG00000205045	Predicted membrane proteins		HPA	20210914	20210914
15671	HGNC:26481	SLFN13	FLJ31952	ENSG00000154760	Predicted intracellular proteins		HPA	20210914	20210914
15672	HGNC:32689	SLFN14		ENSG00000236320	Disease related genes, Predicted intracellular proteins	Disease mutation	HPA	20210914	20210914
15673	HGNC:28286	SLFN5	MGC19764	ENSG00000166750	Predicted intracellular proteins		HPA	20210914	20210914
15674	HGNC:26313	SLFNL1	FLJ23878	ENSG00000171790	Predicted intracellular proteins		HPA	20210914	20210914
15675	HGNC:20495	SLIRP	C14orf156, DC50	ENSG00000119705	Predicted intracellular proteins		HPA	20210914	20210914
15676	HGNC:11085	SLIT1	MEGF4, SLIL1, Slit-1, slit1, SLIT3	ENSG00000187122	Predicted secreted proteins		HPA	20210914	20210914
15677	HGNC:11086	SLIT2	SLIL3, Slit-2	ENSG00000145147	Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins		HPA	20210914	20210914
15678	HGNC:11087	SLIT3	MEGF5, SLIL2, Slit-3, SLIT1, slit2	ENSG00000184347	Predicted intracellular proteins, Predicted secreted proteins		HPA	20210914	20210914
15679	HGNC:20297	SLITRK1	KIAA1910, LRRC12	ENSG00000178235	Disease related genes, Plasma proteins, Predicted membrane proteins, Predicted secreted proteins		HPA	20210914	20210914
15680	HGNC:13449	SLITRK2	CXorf1, CXorf2, KIAA1854, SLITL1, TMEM257	ENSG00000185985	Predicted membrane proteins		HPA	20210914	20210914
15681	HGNC:23501	SLITRK3	KIAA0848	ENSG00000121871	Predicted intracellular proteins, Predicted membrane proteins		HPA	20210914	20210914
15682	HGNC:23502	SLITRK4	DKFZp547M2010	ENSG00000179542	Predicted membrane proteins		HPA	20210914	20210914
15683	HGNC:20295	SLITRK5	bA364G4.2, KIAA0918, LRRC11	ENSG00000165300	Predicted membrane proteins		HPA	20210914	20210914
15684	HGNC:23503	SLITRK6	FLJ22774	ENSG00000184564	Disease related genes, Predicted membrane proteins	Deafness	HPA	20210914	20210914
15685	HGNC:11088	SLK	KIAA0204, se20-9, STK2	ENSG00000065613	Enzymes, Plasma proteins, Predicted intracellular proteins		HPA	20210914	20210914
15686	HGNC:16643	SLMAP	KIAA1601, SLAP	ENSG00000163681	Predicted intracellular proteins, Predicted membrane proteins		HPA	20210914	20210914
15687	HGNC:11089	SLN	MGC12301, MGC125854, MGC125855	ENSG00000170290	Predicted membrane proteins, Transporters		HPA	20210914	20210914
15688	HGNC:11092	SLPI	ALK1, ALP, BLPI, HUSI, HUSI-I, WAP4, WFDC4	ENSG00000124107	Cancer-related genes, Plasma proteins, Predicted secreted proteins	Cancer-related genes	HPA	20210914	20210914
15689	HGNC:20709	SLTM	FLJ13213, Met	ENSG00000137776	Predicted intracellular proteins		HPA	20210914	20210914
15690	HGNC:16939	SLU7	9G8	ENSG00000164609	Predicted intracellular proteins		HPA	20210914	20210914
15691	HGNC:18746	SLURP1	ANUP, ARS, ArsB, LY6LS, MDM	ENSG00000126233	Disease related genes, Plasma proteins, Potential drug targets, Predicted secreted proteins, Transporters	Disease mutation, Palmoplantar keratoderma	HPA	20210914	20210914
15692	HGNC:25549	SLURP2		ENSG00000283992	Predicted secreted proteins		HPA	20210914	20210914
15693	HGNC:20922	SLX1A	GIYD1	ENSG00000132207	Predicted intracellular proteins		HPA	20210914	20210914
